gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CHLRE_09g390282v5,308.4746467728861,1.1486100599768678,0.29431498379431886,3.9026557369555146,9.514298140481719e-5,5.942748625343523e-4
CHLRE_09g390356v5,63.565768775315185,2.22335438458458,0.5808960641209192,3.827456445154648,1.2947428535287875e-4,7.756424195024688e-4
CHLRE_09g390430v5,91.42733902978108,1.4549192488888436,0.4399081697969723,3.307324911834036,9.41915729312315e-4,0.004219897686368628
CHLRE_09g390689v5,12.046459838333861,6.72716275236629,1.794835640142533,3.7480661749239985,1.7820324299657456e-4,0.001019542154594671
CHLRE_09g390986v5,527.93180320933,-1.1168665740587354,0.2669007954140643,-4.184575667247645,2.856992723924131e-5,2.1061499426366592e-4
CHLRE_09g391097v5,27995.277249693398,-1.6743680419585738,0.22215936774581044,-7.536787932680591,4.816887039877932e-14,1.9651679657628578e-12
CHLRE_09g391356v5,25.655720400936925,4.727554833814944,1.0854653286800993,4.355325507783414,1.328693241690394e-5,1.0663292624422659e-4
CHLRE_09g391504v5,116.50570137165485,3.435540998410298,0.5443914046974763,6.310792141032172,2.776108405750771e-10,6.248182536127608e-9
CHLRE_09g391615v5,27.022093704925297,-2.3087452856752013,0.842559717180968,-2.740156262632386,0.006140998001933163,0.019784522751130133
CHLRE_09g391726v5,331.9769020201735,1.3155115842979785,0.30726375445575754,4.28137574061765,1.857414300738591e-5,1.4335359892913023e-4
CHLRE_09g391801v5,8799.259826936135,-2.1014889058037793,0.25385755790081577,-8.27822075963107,1.2502928237457202e-16,7.518085393530701e-15
CHLRE_09g392319v5,7336.093629522124,-1.9362963329523422,0.2279560859410091,-8.494163798958281,1.9936298671544447e-17,1.3330848676014056e-15
CHLRE_09g392356v5,114.68626149348731,-1.4545827536679017,0.3979122663919198,-3.6555363494002586,2.5664483878944355e-4,0.00138414711415391
CHLRE_09g392430v5,55.90402788705072,1.3180556928031935,0.5313547313620993,2.480556989535839,0.013117729257822954,0.037001961664592485
CHLRE_09g393173v5,1377.8356650394746,-1.9702643443726602,0.2869749177863762,-6.865632577127604,6.619725347053483e-12,1.98284152356444e-10
CHLRE_09g393210v5,149.69803126216368,-1.6552761354188879,0.363184905122425,-4.557667766673605,5.172477081156473e-6,4.605219235515832e-5
CHLRE_09g393321v5,52.26203219273387,2.51832438211791,0.6016793514833936,4.1854924486093426,2.84548528838915e-5,2.1005494925511293e-4
CHLRE_09g393617v5,230.17954333550185,-1.4528157625435052,0.34431057769501866,-4.219492100037576,2.4485330226805617e-5,1.8327036535298305e-4
CHLRE_09g393654v5,147.10852120869725,-1.0136167731658237,0.3901213450270926,-2.598208957511493,0.009371144834360717,0.02804903399066177
CHLRE_09g393802v5,186.99034117596386,1.444323136867538,0.39748303092881,3.6336724450665145,2.794155480833726e-4,0.001489507627311793
CHLRE_09g393839v5,23.68357527942809,5.188751799869469,1.2525898253345162,4.142418926709518,3.4366186884068777e-5,2.470442533734482e-4
CHLRE_09g394065v5,184.0257389930813,2.971698746834439,0.47922686085134375,6.201027090917303,5.609585570742382e-10,1.1709646563797084e-8
CHLRE_09g394288v5,687.7431599289018,-1.2523975405200423,0.27352653656189924,-4.5787058040587,4.678616908992007e-6,4.2073611321655246e-5
CHLRE_09g394325v5,755.1166495228725,-1.6021205309256548,0.25252534173568003,-6.344395061160258,2.233011337372908e-10,5.1260651996815396e-9
CHLRE_09g394436v5,245.913866593356,3.5581277210351345,0.3855759646530167,9.228084858030831,2.755137208032325e-20,2.6271618998485747e-18
CHLRE_09g394658v5,347.62699241137113,6.0364935532508115,0.4523257906049893,13.345455153412663,1.2589924786902748e-40,6.544730256159284e-38
CHLRE_09g394769v5,22.15986672884696,2.385317146818692,0.8611265974473168,2.7699959029132466,0.005605699778437262,0.018430420695026668
CHLRE_09g395065v5,88.05422918433352,-1.203126549462287,0.43730505132487435,-2.7512294811533815,0.005937203507363173,0.019282151253760083
CHLRE_09g395213v5,22.12570490860721,2.5225132562263135,0.8664536756896855,2.9113076982660693,0.0035991938216330694,0.012727893007596427
CHLRE_09g395251v5,29.887937940078594,2.434065502914775,0.747075509201462,3.258125146568533,0.001121509357410641,0.004881989004503641
CHLRE_09g395362v5,658.2804031381071,-1.1282373477318075,0.25852814882853536,-4.3640793191927925,1.27659254953521e-5,1.0291290112936424e-4
CHLRE_09g395399v5,9.795042405203162,6.432232423120955,1.8352677882583257,3.5047923056641026,4.569636223827692e-4,0.002271533695227233
CHLRE_09g395769v5,4554.268711502627,-1.2435512760214456,0.22846417139028083,-5.443091003959267,5.2363877794492204e-8,7.447871938731173e-7
CHLRE_09g395880v5,449.82138649855995,-1.3570539914352797,0.2875357223326987,-4.719601378311786,2.3630725489062382e-6,2.2981843165735683e-5
CHLRE_09g395917v5,135.69556359319117,1.7794754192470081,0.4003860510342766,4.444399135909631,8.813784506466202e-6,7.409188175362693e-5
CHLRE_09g396065v5,155.8527666944731,-2.328145701173034,0.4213861036003413,-5.524970285638884,3.2954137944643336e-8,4.882889468931456e-7
CHLRE_09g396139v5,404.22979195990445,1.4942904448291567,0.3017612616863958,4.951896199261297,7.349380576946738e-7,8.167949517068736e-6
CHLRE_09g396176v5,93.0832365601807,2.178869574746741,0.4493660574899675,4.8487631373791205,1.2423365468960935e-6,1.2949711159916265e-5
CHLRE_09g396326v5,207.5925184229547,1.3279804062373575,0.32918571113345746,4.034137452882855,5.480323263797804e-5,3.6905728957836026e-4
CHLRE_09g396438v5,850.766107415689,-3.539506918092264,0.2887888034901554,-12.256385549978301,1.5527254288096498e-34,4.6337352380125014e-32
CHLRE_09g396549v5,184.5930217384885,1.448887391461066,0.354205261265691,4.090530406814733,4.303877780023641e-5,2.992104850089775e-4
CHLRE_09g396587v5,361.43784674820853,-1.6738269883891244,0.29897045716578147,-5.598636749118573,2.1604394807692865e-8,3.325260958223214e-7
CHLRE_09g396735v5,895.3371904238677,-3.223524188711452,0.29306516946525996,-10.999342550987008,3.8492804448535058e-28,7.473633056483643e-26
CHLRE_09g396883v5,48.574025265448576,3.2316602749316483,0.6905779885681911,4.679645642387193,2.873711620107189e-6,2.7294288793634873e-5
CHLRE_09g396920v5,8.703896988930556,6.258885482084931,1.886404143115055,3.3178921414737323,9.069950084863131e-4,0.004086168454502917
CHLRE_09g397216v5,38.62065999114475,-1.6235733279493425,0.662950982552342,-2.4490096110856228,0.014324962566230129,0.039760036471718656
CHLRE_09g397327v5,79.51637231945358,1.390575583030696,0.5053471398951407,2.7517234654167426,0.00592825576738693,0.01925697272554735
CHLRE_09g397475v5,47.612189943577874,4.469495225701774,0.8049387383042634,5.552590542626269,2.8146684228825622e-8,4.223313001373602e-7
CHLRE_09g397512v5,545.1839230769062,1.6968853026508866,0.2819285101898936,6.018849606618165,1.7566097851404424e-9,3.357979440989114e-8
CHLRE_09g397808v5,97.30417698038016,-1.278953816937175,0.4300444951991146,-2.9740034606070416,0.002939417600576666,0.010842003807116725
CHLRE_09g397882v5,35.86554361075648,2.1535048039250113,0.6777310874344703,3.177521060863588,0.0014853990113779492,0.006166204293754677
CHLRE_09g397993v5,1652.4405121347775,-1.1230112949459807,0.24920436336818524,-4.506386965972966,6.5940786128129e-6,5.7130955293268755e-5
CHLRE_09g398067v5,513.8764190880846,1.2431175826483463,0.3173298338387617,3.917430540993464,8.949782158210633e-5,5.638600420935375e-4
CHLRE_09g398178v5,49.289106544338466,-4.421679540982931,0.710985264642246,-6.219087456345293,5.00054544112219e-10,1.0547616463832997e-8
CHLRE_09g398845v5,169.422616321558,-1.174955754105122,0.34802209244387267,-3.3760953100832625,7.35224450593399e-4,0.0034292741016823808
CHLRE_09g398919v5,300.6350702070143,1.3801047373992887,0.33209318458817877,4.155775551704638,3.241859628308028e-5,2.3553907984753773e-4
CHLRE_09g398993v5,35.35808164062725,1.9227846146630876,0.6658783295514211,2.88759151534245,0.003882036582155242,0.013546777722267589
CHLRE_09g399178v5,198.99471794198553,1.758571498311865,0.3621757097771044,4.855575486810397,1.2003761459911765e-6,1.2552927704508638e-5
CHLRE_09g399252v5,710.749869030826,-1.8549585000530806,0.3069682935672943,-6.042834191429064,1.5143025591322839e-9,2.92251326232536e-8
CHLRE_09g399552v5,1505.4926696851753,-3.0468023711210184,0.25488648667276065,-11.953565726035118,6.219815409664368e-33,1.6166504084958273e-30
CHLRE_09g399589v5,79.73635064682553,1.1119713867356928,0.4622744773393188,2.405435387944819,0.01615320810177627,0.043749403119348676
CHLRE_09g399626v5,697.0045968244697,-1.1938783062016374,0.2710965007063758,-4.403886819235358,1.0632843117604069e-5,8.724453505101302e-5
CHLRE_09g400367v5,194.13378109170327,-1.1617650383831124,0.3359951442200303,-3.4576840123091697,5.448400183587979e-4,0.0026362930699777203
CHLRE_09g400553v5,202.18549639878157,1.2880929069206148,0.3466963406850647,3.7153345904239146,2.02934983261488e-4,0.0011363089837591659
CHLRE_09g400701v5,281.38119128726953,2.195190139748338,0.32043359046300257,6.850686710392791,7.349631613528928e-12,2.1892664224033027e-10
CHLRE_09g400775v5,138.00599444778044,1.5548683985337908,0.4327019530428402,3.5933935301185227,3.263990547835323e-4,0.001708683874496405
CHLRE_09g401441v5,24.926925200450878,1.9719312943804432,0.803449837734938,2.4543303163015793,0.014114726108734587,0.039323417567508186
CHLRE_09g401515v5,224.97898604520856,2.104552486538304,0.3427608556202154,6.140002430353897,8.252021831645935e-10,1.666432729536018e-8
CHLRE_09g401552v5,124.83151566342639,-1.4067627195389294,0.390231158628896,-3.60494719202251,3.122164073797273e-4,0.001646389857632299
CHLRE_09g401589v5,107.06922494917801,-1.1472604043482542,0.408457597132184,-2.808762555533961,0.004973231151120015,0.01663766244556758
CHLRE_09g401626v5,147.42370808577195,-1.1710796965748071,0.39833950000371293,-2.9399035158800255,0.0032831446394356333,0.011851260976242936
CHLRE_09g401663v5,160.92841277461156,-1.2227448257117786,0.36010658935749135,-3.3955080574710443,6.850135758235344e-4,0.003221182893024878
CHLRE_09g401886v5,426.8555747812192,2.5242325882919276,0.28674368506227343,8.80309739949017,1.3309095974566487e-18,1.0723804081506947e-16
CHLRE_09g402182v5,69.54194177745832,1.7729614890342384,0.5160249120618854,3.4358060000436805,5.907938603100824e-4,0.0028284738737067673
CHLRE_09g402219v5,16282.445884235973,-1.411321351676945,0.22367330490667556,-6.309744259672822,2.794969274627293e-10,6.281859115846419e-9
CHLRE_09g402404v5,2248.6075004186187,-1.3681156665872347,0.25925066294450066,-5.277192548125192,1.3117803270420071e-7,1.7075395775672006e-6
CHLRE_09g402552v5,1505.6801610131631,-1.1674686506267422,0.24787244853162219,-4.709957308860823,2.477686840621131e-6,2.4024021321666382e-5
CHLRE_09g402626v5,32.4713121637392,1.7885669196837732,0.7529434795873384,2.3754331741660386,0.017528366035674727,0.046725736375147604
CHLRE_09g402738v5,286.60866780030284,-1.8126294876161735,0.31383628754162485,-5.775716701899108,7.66262084241583e-9,1.293017119115509e-7
CHLRE_09g402775v5,392.89402563115925,-2.0959514306925824,0.3002291039719335,-6.981173387136111,2.927247690181718e-12,9.267700692982e-11
CHLRE_09g402812v5,1015.4162495510566,-3.3722848095574864,0.2675425315942019,-12.60466808571744,1.9900861644746983e-36,6.681299695939535e-34
CHLRE_09g402886v5,62.17944845494542,-2.838556561242004,0.6248664950391606,-4.542660846400655,5.554858247889386e-6,4.915790261654995e-5
CHLRE_09g402923v5,1907.2590476852256,-1.5298721728337294,0.2597988642032852,-5.888679219308088,3.892942309811761e-9,6.901514336921511e-8
CHLRE_09g402997v5,209.23762999644134,2.7326176826025135,0.36242025110176457,7.539914434403991,4.7027992631981075e-14,1.9234926428029824e-12
CHLRE_09g403219v5,227.92782536291136,-1.276672795259977,0.33095776155259926,-3.857509759767561,1.1454810678932153e-4,6.965821663811006e-4
CHLRE_09g403367v5,26.308484636527286,2.1939001850210977,0.8109954111987098,2.705194326288918,0.006826444232215732,0.021604114061696097
CHLRE_09g405500v5,373.03021784367326,2.2671303337437796,0.3464828710328677,6.543268147673359,6.018876774672058e-11,1.5084634404951822e-9
CHLRE_09g405701v5,96.23616654675506,-1.1859173559746188,0.4278571872390263,-2.771759809920162,0.005575415946112033,0.018355210542233158
CHLRE_09g405750v5,1167.939722233273,-1.85620585455619,0.2429187118230288,-7.641263370062959,2.151005548942904e-14,9.146030190294169e-13
CHLRE_09g405950v5,339.314732973474,-1.4929364652041799,0.3073614070898471,-4.857267147946679,1.1901697063402149e-6,1.2470471272869026e-5
CHLRE_09g406000v5,18.678373342064305,2.2629321523738573,0.9402399577236481,2.4067602464508,0.016094732091496717,0.04363502820566447
CHLRE_09g406050v5,664.2512005382771,-1.331806587188624,0.2547726939242808,-5.227430642879024,1.718818422127506e-7,2.18789564554382e-6
